Text-ID	Sentence-ID	Text
EL_166	11	«Κάναμε ό, τι περνούσε από το χέρι μας για να διασφαλίσουμε μια καλή και δίκαιη συμφωνία» λέει η Ομοσπονδία, που δια του διευθυντή της Κλάους Μουέλερ σημείωσε δηκτικά: «Η αιφνίδια κατάρρευση των διαπραγματεύσεων από την Volkswagen ταιριάζει με την παράδοση της απάτης του Dieselgate».
EL_166	12	Η Ομοσπονδία διαπραγματευόταν κατά την διαδικασία με τη Volkswagen εξ ονόματος περίπου 460.000 ενάγοντων εναντίον της, οι οποίοι διεκδικούσαν αποζημίωση.
EL_166	13	Οι αγοραστές αυτοκινήτων θεωρούν τους εαυτούς τους εξαπατημένους εξαιτίας της χειραγώγησης του λογισμικού των εκπομπών ντίζελ.
EL_166	14	Να προλάβει την «καμπάνα» του δικαστηρίου επιχειρεί η Volkswagen.
EL_166	15	Σύμφωνα με την Financial Times η προσπάθεια της Volkswagen να καταβάλει τις αποζημιώσεις ατομικά, έχει ως στόχο να μειώσει το διαπραγματευτικό χαρτί της συλλογικής μήνυσης σε βάρος της αυτοκινητοβιομηχανίας.
EL_166	16	Ο Κρίστοφερ Ρόθερ, εκπρόσωπος 12.000 ιδιοκτητών Volkswagen, υποστηρίζει πως η κίνηση έρχεται προκειμένου να μειώσει τον αντίκτυπο της δικαστικής απόφασης σε βάρος της αυτοκινητοβιομηχανίας που θα αντιμετωπίσει την γερμανική δικαιοσύνη τον Μάιο.
EL_166	17	Ο κ. Ρόθερ, που βρέθηκε πίσω από την διεκδίκηση ιδιοκτητών σε βάρος της Volkswagen και στις ΗΠΑ, σημειώνει πως η εταιρία του προτίθεται να λανσάρει μια επιθετική καμπάνια προκειμένου να αποτρέψει τους καταναλωτές να παραλάβουν ο καθένας ατομικά την αποζημίωση που προσφέρει η εταιρία.
EL_166	18	Δηλώνει δε διατεθειμένος να καταβάλει ακόμη και προκαταβολικά τις αποζημιώσεις, αντί της εταιρίας, προκειμένου να βρεθούν όσο περισσότεροι από τους 460.000 ενάγοντες στο δικαστήριο εναντίον της Volkswagen.
EL_166	19	Το χρονικό του σκανδάλου της Volkswagen Τι είναι το σκάνδαλο Dieselgate της Volkswagen.
EL_166	20	Το σκάνδαλο αποκαλύφθηκε το 2015 όταν η Υπηρεσία Προστασίας του Περιβάλλοντος (EPA, Environmental Protection Agency) των ΗΠΑ, ανακοίνωσε ότι 482.000 πετρελαιοκίνητα αυτοκίνητα με τα σήματα της VW και της Audi, διαθέτουν ένα ειδικό λογισμικό που ξεπερνούσε τους ελέγχους των συσκευών μέτρησης που διαθέτει η υπηρεσία.
EL_166	21	Το ειδικό λογισμικό, μειώνει την ισχύ των κινητήρων και επιπλέον περιορίζει τους εκπεμπόμενους ρύπους, μόλις αντιληφθεί ότι γίνεται έλεγχος από ειδικά μηχανήματα.
EL_166	22	Με αυτή την τακτική, τα γερμανικά μοντέλα κάλυπταν τις αυστηρές προδιαγραφές ρύπων που ισχύουν στην πολιτεία της Καλιφόρνια, μόνο όταν γινόταν έλεγχος από τα αρμόδια συνεργεία.
EL_167	1	Η ΕΚΤ εξετάζει τη δημιουργία «bad banks», αν αυξηθούν πολύ τα «κόκκινα» δάνεια
EL_167	2	Τη δημιουργία bad banks εξετάζει η Ευρωπαϊκή Κεντρική Τράπεζα (ΕΚΤ) αν τα κόκκινα δάνεια της Ευρώπης αυξηθούν πολύ, αναφέρει ο οίκος πιστοληπτικής αξιολόγησης Moody’s.
EL_167	3	Σε σημερινή ανάλυσή του, o οίκος σημειώνει ότι ο επικεφαλής της τραπεζικής εποπτείας της ΕΚΤ, Αντρέα Ενρία, ανέφερε σε επιστολή του προς Γερμανό βουλευτή ότι προσωπικά στηρίζει τη δημιουργία μίας ευρωπαϊκής εταιρείας διαχείρισης χαρτοφυλακίου, ή αλλιώς κακής τράπεζας, στην περίπτωση μίας σημαντικής επιδείνωσης του ενεργητικού ευρύτερα στο τραπεζικό σύστημα λόγω του κορονοϊού.
EL_167	4	Αν και ο Ενρία σημείωσε στην επιστολή αυτή ότι η ΕΚΤ δεν έχει λάβει την τελική της θέση για το θέμα, η έκθεση της ΕΚΤ για τη χρηματοπιστωτική σταθερότητα (Financial Stability Review) στις 26 Μαΐου αναφέρθηκε στη χρησιμότητα μίας κακής τράπεζας ως μέσου για την αντιμετώπιση της εκτίναξης των μη εξυπηρετούμενων δανείων.
EL_167	5	Η επιλογή (της δημιουργίας) μίας κακής τράπεζας θα ήταν θετική για το αξιόχρεο (credit positive) των ευρωπαϊκών τραπεζών, επειδή θα συνεπαγόταν κάποιο βαθμό κρατικής στήριξης, όπου χρειαζόταν, κάτι που θα βοηθούσε τις τράπεζες να προστατεύσουν τη φερεγγυότητά τους και πιθανόν να αποφύγουν χρεοκοπίες, σύμφωνα με τον Moody’s.
EL_167	6	Ο οίκος αναγνωρίζει ότι παραμένουν εμπόδια για τη δημιουργία κακών τραπεζών στην Ευρώπη.
EL_167	7	Αν μειωθούν τα νομικά εμπόδια, θα μπορούσαν να αυξηθούν τα πολιτικά, επειδή (οι κακές τράπεζες) στηρίζονται σε εισφορές των φορολογουμένων.
EL_167	8	Πιστεύει, ωστόσο, ότι η δήλωση του Ενρία και η έκθεση για τη χρηματοπιστωτική σταθερότητα υποδηλώνουν πως η ΕΚΤ προετοιμάζεται για ένα σενάριο, όπου δεν θα επαρκούσαν τα πρόσφατα εποπτικά μέτρα για την προστασία των τραπεζικών κεφαλαίων (CET1) και θα απαιτούνταν ισχυρότερα μέτρα, όπως η σύσταση μίας κακής τράπεζας.
EL_167	9	Σύμφωνα με τον Moody’s, η ευέλικτη στρατηγική που ακολουθεί η ΕΚΤ για να βοηθήσει τις τράπεζες να αντιμετωπίσουν τις επιπτώσεις από την εξάπλωση του κορονοϊού είναι αποτελεσματική, εφόσον οι τράπεζες της ΕΕ αντιμετωπίσουν μία βραχύβια μόνο οικονομική συρρίκνωση που δεν θα μετατραπεί σε μία πλήρη κρίση και σε εκτίναξη των μη εξυπηρετούμενων δανείων (NPL).
EL_167	10	Ένα τέτοιο δυσμενές σενάριο θα εξασθένιζε πολύ τη φερεγγυότητα των τραπεζών (CET1) και θα έθετε σε κίνδυνο την ικανότητά τους να βοηθήσουν την πραγματική οικονομία.
EL_167	11	Δεδομένου ότι η πιθανότητα ενός τέτοιου δυσμενούς σεναρίου δεν είναι μηδενική, η ΕΚΤ φαίνεται να διερευνά όλες τις επιλογές πολύ πριν από την πιθανή εξέλιξη των μη εξυπηρετούμενων δανείων, η οποία πραγματοποιείται μετά από κάποια χρονική υστέρηση, σημειώνει ο οίκος, τονίζοντας ότι στα αποτελέσματα των περισσότερων τραπεζών της ΕΕ για το πρώτο τρίμηνο δεν καταγράφηκαν σημαντικές αυξήσεις τoυ δείκτη NPL.
